序号,核心词汇,简要解释
1721,dear,亲爱的；尊敬的；昂贵的；高价地；疼爱地；哎呀；亲爱的人
1722,restraint,抑制，克制；约束
1723,saga,传说；冒险故事；英雄事迹
1724,devout,虔诚的；衷心的
1725,stricture,狭窄；苛评；非难
1726,heavyweight,重量级拳击手；有影响的人物；聪明绝顶的人；重量级的；特别厚重的
1727,windmill,风车；风车房；旋转玩具；直升飞机；使旋转；作风车般旋转
1728,normally,正常地；通常地，一般地
1729,sofa,沙发；长椅
1730,flagrant,公然的；不能容忍的；非常的；臭名远扬的；明目张胆的；恶名昭著的（名词flagrancy，副词flagrantly）
1731,arid,干旱的；不毛的，[农] 荒芜的
1732,wet,[气象][物] 潮湿的；有雨的；雨天；湿气；弄湿
1733,subsidize,资助；给与奖助金；向…行贿
1734,colonial,殖民地居民；殖民地的，殖民的
1735,nowadays,现今；时下；当今
1736,enrol,登记；卷起；入学；使入会
1737,picnic,野餐；去野餐
1738,fork,叉；餐叉；耙；叉起；使成叉状
1739,language,语言；语言文字；表达能力
1740,impostor,骗子；冒充者
1741,fifth,第五的；五分之一的；第五；五分之一；第五
1742,instrumental,乐器的；有帮助的；仪器的，器械的；器乐曲；工具字，工具格
1743,cloudy,多云的；阴天的；愁容满面的
1744,wallet,钱包，皮夹
1745,savage,野蛮的；残酷的；狂怒的；荒凉的；未开化的人；粗鲁的人；残暴成性的人；乱咬；粗暴的对待
1746,net,网；网络；净利；实价；编网；纯粹的；净余的
1747,anyway,无论如何，不管怎样；总之
1748,cadet,幼子，次子；实习生；候补军官；陆海军官学校的学员
1749,cake,蛋糕；块状物；利益总额；使结块
1750,scholarly,博学的；学者风度的；学者派头的
1751,trilogy,三部曲；三部剧
1752,stateroom,政府公寓；特等舱；包房
1753,event,事件，大事；项目；结果
1754,gable,山形墙；三角形饰物；在…上砌三角墙；在…安装三角形饰物；形成三角墙；形成三角形饰物
1755,quantifier,[数][语] 量词；数量词；精于计算的人
1756,pollster,民意测验专家，民意调查人；整理民意测验结果的人
1757,incessant,不断的；不停的；连续的
1758,whereabouts,下落；行踪；去向；所在之处；在何处；靠近什么地方
1759,interventionist,干涉主义的；干涉主义者
1760,roar,咆哮；吼；轰鸣；咆哮；吼叫；喧闹
1761,playoff,双方得分相等时的最后决赛；复赛；季后赛
1762,retailer,零售商；传播的人
1763,suppose,假设；认为；让（虚拟语气）；推想；假使…结果会怎样
1764,legitimate,合法的；正当的；合理的；正统的；使合法；认为正当（等于legitimize）
1765,anywhere,在任何地方；无论何处；任何地方
1766,given,赠予的；沉溺的；规定的；考虑到；给予（give的过去分词）；(Given)人名；(英、土)吉文
1767,geography,地理；地形
1768,heiress,女继承人
1769,lose,浪费；使沉溺于；使迷路；遗失；错过；(Lose)人名；(英)洛斯；(德)洛泽
1770,brooch,（女用的）胸针，领针
1771,warhead,弹头
1772,sleazy,质地薄的；肮脏的；低级庸俗的；破烂的
1773,necessarily,必要地；必定地，必然地
1774,captain,队长，首领；船长；上尉；海军上校；指挥；率领
1775,confetti,（婚礼、狂欢节中抛撒的）五彩纸屑；（旧时狂欢节或庆祝场合抛撒的）糖果
1776,undersell,抛售；以低于市价售出
1777,beset,困扰；镶嵌；围绕
1778,unkempt,蓬乱的，不整洁的；（言语等）粗野的
1779,blizzard,暴风雪，大风雪；大打击；下暴风雪
1780,flunk,失败；放弃；考试不及格；不及格；失败
1781,journey,旅行；行程；旅行
1782,bequeath,遗赠；把…遗赠给；把…传下去
1783,washing,洗涤；洗涤剂；要洗的衣物；洗涤用的，清洗用的；洗；使受洗礼（wash的ing形式）
1784,web,网；卷筒纸；蹼；织物；圈套；用网缠住；使中圈套
1785,giddy,头晕的；眼花的；令人眼花缭乱的；轻浮的；使晕眩；使眼花缭乱；眼花；眩晕；(Giddy)人名；(英)吉迪
1786,informal,非正式的；不拘礼节的；随便的；通俗的；日常使用的
1787,rotten,腐烂的；堕落的；恶臭的；虚弱的；极坏的；非常；(Rotten)人名；(法、德)罗滕
1788,before,在…之前，先于；以前；在前；在…以前；在…之前
1789,imagination,[心理] 想象力；空想；幻想物
1790,colonize,将…开拓为殖民地；移于殖民地；从他地非法把选民移入
1791,court,法院；球场；朝廷；奉承；招致（失败、危险等）；向…献殷勤；设法获得
1792,sandstone,[岩] 砂岩；沙岩
1793,disable,使失去能力；使残废；使无资格
1794,opal,猫眼石，蛋白石；乳白玻璃
1795,originate,引起；创作
1796,pleat,使…打褶；褶；褶状物
1797,clinical,临床的；诊所的
1798,simplify,简化；使单纯；使简易
1799,froth,泡沫，泡；口沫；吐白沫；起泡沫
1800,liberty,自由；许可；冒失
1801,jade,翡翠；[宝] 碧玉；老马；玉制的；绿玉色的；疲倦
1802,deaden,使减弱；使麻木；隔阻
1803,bountiful,丰富的；慷慨的；宽大的
1804,pause,暂停；间歇；暂停，停顿，中止；踌躇
1805,saliva,唾液；涎
1806,tiptoe,脚尖；趾尖；用脚尖走；用脚尖；踮着脚走的；偷偷摸摸的
1807,commander,指挥官；司令官
1808,proverb,谚语，格言；众所周知的人或事
1809,revelation,启示；揭露；出乎意料的事；被揭露的真相
1810,clog,阻塞；障碍；障碍；木底鞋
1811,hypocrite,伪君子；伪善者
1812,whatever,不管什么样的；无论什么；诸如此类；无论什么
1813,bestseller,畅销书；畅销书作者；畅销商品（等于best seller）
1814,choir,唱诗班；合唱队；舞蹈队；合唱
1815,consecutive,连贯的；连续不断的
1816,tonight,在今晚；今晚
1817,sociology,社会学；群体生态学
1818,traveller,旅行者
1819,cough,咳嗽，咳嗽声；咳嗽病；咳出
1820,masked,戴面具的；掩蔽的；戴面具；掩饰；使模糊（mask的过去分词）
1821,acre,土地，地产；英亩
1822,underneath,在…的下面；在…的形式下；在…的支配下；在下面；在底下；下面；底部；下面的；底层的
1823,yolk,蛋黄；[胚] 卵黄；羊毛脂
1824,attendance,出席；到场；出席人数；考勤
1825,insomniac,失眠症患者
1826,unaffected,不受影响的；自然的；真挚的；不矫揉造作的
1827,jerky,抽筋的；急动的；不平稳的；牛肉干
1828,botany,植物学；地区植物总称
1829,familial,家族的；家庭的；遗传的
1830,affect,影响；感染；感动；假装；情感；引起感情的因素
1831,maple,枫树；淡棕色
1832,say,讲；说明；例如；声称；假设；指明；(Say)人名；(土)萨伊；(法、老、柬)赛；(英)塞伊；(匈、罗)绍伊
1833,unless,除非，如果不；除…之外
1834,service,服务，服侍；服役；仪式；服务性的；耐用的；服现役的；维修，检修；保养
1835,abroad,在国外；到海外；往国外的；海外；异国
1836,hunk,大块，大片；厚块；（俚语）强壮；好的；行的
1837,memento,纪念品，引起回忆的东西
1838,exhibition,展览，显示；展览会；展览品
1839,inspect,检查；视察；检阅
1840,patter,行话；轻快脚步声；急速拍打声；滴答地响；急速地说；发出急速轻拍声
1841,beautify,使美化，使变美
1842,transcendentalism,超越论；先验论
1843,subordination,从属；附属；主从关系
1844,mislead,误导；带错
1845,spiral,螺旋；旋涡；螺旋形之物；螺旋形的；盘旋的；使成螺旋形；使作螺旋形上升
1846,breach,违背，违反；缺口；违反，破坏；打破
1847,suite,（一套）家具；套房；组曲；（一批）随员，随从
1848,handwriting,笔迹；书法；书写；手稿；亲手写（handwrite的ing形式）
1849,loosen,放松；松开；(Loosen)人名；(德)洛森
1850,totalitarianism,极权主义
1851,unqualified,不合格的；无资格的；不胜任的；不受限制的；无条件的；绝对的
1852,inside,里面；内部；内情；内脏；里面的；内部的；秘密的；在里面；少于；在…之内
1853,tout,兜售；招徕；刺探赛马情报；侦查者；兜售者
1854,knapsack,背包
1855,following,下面的；其次的，接着的；下列事物；一批追随者；跟随；沿行（follow的ing形式）
1856,Chinese,中文，汉语；中国人；中国的，中国人的；中国话的
1857,crossbow,弩；石弓
1858,unify,统一；使相同，使一致
1859,thrust,[力] 推力；刺；插；插入；推挤
1860,bring,带来；促使；引起；使某人处于某种情况或境地；(Bring)人名；(英、瑞典)布林
1861,grace,优雅；恩惠；魅力；慈悲；使优美
1862,trolley,手推车；（美）有轨电车（等于trolley car）；（英）无轨电车（等于trolleybus）；空中吊运车；乘电车；用手推车运
1863,reticent,沉默的；有保留的；谨慎的
1864,drill,训练；钻孔机；钻子；播种机；钻孔；训练
1865,being,存在；生命；本质；品格；存在的；现有的
1866,wardrobe,衣柜；行头；全部戏装
1867,inefficient,无效率的，效率低的；无能的
1868,categorical,绝对的（名词categoricalness，副词categorically，异体字categoric）；直截了当的；无条件的；属于某一范畴的
1869,effect,影响；效果；作用；产生；达到目的
1870,floodlight,照明灯；泛光灯；探照灯；用泛光灯照亮
1871,painter,画家；油漆匠
1872,onset,开始，着手；发作；攻击，进攻
1873,previous,以前的；早先的；过早的；在先；在…以前
1874,downstairs,在楼下；楼下的；楼下
1875,adventure,冒险；冒险精神；投机活动；冒险；大胆说出
1876,lovable,可爱的，讨人喜欢的；(Lovable)人名；(西)洛瓦夫莱
1877,acknowledgement,承认；确认；感谢
1878,bowling,滚木球戏；保龄球戏；打保龄球（bowl的现在分词）
1879,conurbation,有卫星城的大都市；（几个邻近的城市因扩建而形成一个）组合城市，集合都市
1880,driver,驾驶员；驱动程序；起子；传动器
1881,heresy,异端；异端邪说；异教
1882,callow,年轻而无经验的；羽毛未丰的；(Callow)人名；(英)卡洛
1883,journal,日报，杂志；日记；分类账
1884,reverent,虔诚的；恭敬的；尊敬的
1885,composite,复合材料；合成物；菊科；复合的；合成的；菊科的；使合成；使混合
1886,raw,生的；未加工的；阴冷的；刺痛的；擦掉皮的；无经验的；（在艺术等方面）不成熟的；擦伤处；擦伤
1887,clasp,扣子，钩子；握手；紧抱；扣紧；紧紧缠绕
1888,deceptive,欺诈的；迷惑的；虚伪的
1889,bristle,猪鬃；刚毛；发怒；竖起
1890,nausea,恶心，晕船；极端的憎恶
1891,salivate,使流涎；使过量分泌唾液
1892,ourselves,我们自己；我们亲自
1893,widen,放宽；(Widen)人名；(德)维登
1894,trick,诡计；恶作剧；窍门；花招；骗局；欺诈；欺骗；哄骗；装饰；打扮；特技的；欺诈的；有决窍的
1895,choice,选择；选择权；精选品；精选的；仔细推敲的
1896,notebook,笔记本，笔记簿；手册
1897,tanker,油轮；运油飞机；油槽车；坦克手
1898,anchorwoman,广播新闻的女主持人
1899,contour,轮廓；等高线；周线；电路；概要；画轮廓；画等高线
1900,throw,投；抛；掷；投掷；冒险
1901,engage,吸引，占用；使参加；雇佣；使订婚；预定
1902,core,核心；要点；果心；[计] 磁心；挖的核
1903,inspector,检查员；巡视员
1904,blackmail,勒索，敲诈；勒索所得之款；勒索，敲诈
1905,indefinite,不确定的；无限的；模糊的
1906,sensuous,感觉上的，依感观的；诉诸美感的
1907,masculine,男性的；阳性的；男子气概的；男性；阳性，阳性词
1908,courageous,有胆量的，勇敢的
1909,urban,城市的；住在都市的；(Urban)人名；(西)乌尔万；(斯洛伐)乌尔班；(德、俄、罗、匈、塞、波、捷、瑞典、意)乌尔班；(英)厄本；(法)于尔邦
1910,televise,用电视播放
1911,springboard,跳板；出发点；利用跳板跃进
1912,captivity,囚禁；被关
1913,instruction,指令，命令；指示；教导；用法说明
1914,sob,啜泣，呜咽；（风等）发出呜咽声；啜泣，呜咽
1915,defeat,击败，战胜；挫败；使…失败；失败的事实；击败的行为
1916,whip,抽打；煽动；搅打（蛋，奶油）；彻底击败；鞭子；抽打；车夫；[机] 搅拌器
1917,disgraceful,不名誉的，可耻的
1918,grope,摸索；探索；摸索；触摸
1919,magical,魔术的；有魔力的
1920,daddy,爸爸
1921,rubbish,垃圾，废物；废话；毫无价值的
1922,cry,叫喊；哭出；大声说；叫喊；叫声；口号；呼叫
1923,watt,瓦特
1924,emphasis,重点；强调；加强语气
1925,yell,大叫，叫喊；喊声，叫声
1926,intricate,复杂的；错综的，缠结的
1927,physiological,生理学的，生理的
1928,tempo,速度，发展速度；拍子
1929,fizz,兴奋，活力；嘶嘶声；充气饮料；显示兴奋；发嘶嘶声；起泡沫
1930,muck,淤泥；垃圾；肥料；品质低劣的东西；弄脏；施肥；清除…的污物
1931,apologize,道歉；辩解；赔不是
1932,giggle,傻笑；咯咯地笑；吃吃的笑
1933,vowel,元音；母音；元音的
1934,remnant,剩余；剩余的
1935,tease,取笑；戏弄；梳理；欺负；强求；使起毛；戏弄；爱纠缠的小孩；挑逗者；卖弄风骚的女孩
