序号,核心词汇,简要解释
3465,eleventh,第十一；十一分之一；第十一的；十一分之一的
3466,elf,小精灵；淘气鬼
3467,elicit,抽出，引出；引起
3468,eligible,合格的，合适的；符合条件的；有资格当选的；合格者；适任者；有资格者
3469,eliminate,消除；排除
3470,elimination,消除；淘汰；除去
3471,elite,精英；精华；中坚分子
3472,ellipse,[数] 椭圆形，[数] 椭圆
3473,elliptical,椭圆的；省略的
3474,elm,[林] 榆树；榆木；榆树的；榆木的
3475,elope,私奔；潜逃
3476,eloquence,口才；雄辩；雄辩术；修辞
3477,eloquent,意味深长的；雄辩的，有口才的；有说服力的；动人的
3478,else,其他；否则；另外；别的；其他的；(Else)人名；(英)埃尔斯；(德)埃尔泽；(芬、丹)埃尔塞
3479,elsewhere,在别处；到别处
3480,elucidate,阐明；说明
3481,elude,逃避，躲避
3482,elusive,难懂的；易忘的；逃避的；难捉摸的
3483,emaciated,瘦弱的；憔悴的；憔悴；消瘦下去（emaciate的过去分词）
3484,emanate,放射（过去式emanated，过去分词emanated，现在分词emanating，第三人称单数emanates，形容词emanative）；发散
3485,emancipate,解放；释放
3486,embankment,路堤；堤防
3487,embargo,禁止出入港口；禁止或限制贸易；征用或扣押；禁令；禁止；封港令
3488,embark,从事，着手；上船或飞机
3489,embarrass,使局促不安；使困窘；阻碍
3490,embarrassment,窘迫，难堪；使人为难的人或事物；拮据
3491,embassy,大使馆；大使馆全体人员
3492,embattled,严阵以待的；被敌人围困的；心烦意乱的；边缘呈雉形的；列阵；筑垒于（embattle的过去式和过去分词）
3493,embed,栽种；使嵌入，使插入；使深留脑中
3494,embellish,修饰；装饰；润色
3495,embezzle,盗用；挪用；贪污
3496,emblem,象征；徽章；符号；象征；用符号表示；用纹章装饰
3497,embody,体现，使具体化；具体表达；(Embody)人名；(英)恩博迪
3498,emboss,使凸出；在……上作浮雕图案；装饰
3499,embrace,拥抱；信奉，皈依；包含；拥抱
3500,embroider,刺绣；装饰；镶边
3501,embroidery,刺绣；刺绣品；粉饰
3502,embroil,使卷入；使混乱
3503,embryo,[胚] 胚胎；胚芽；初期；胚胎的；初期的
3504,emend,修订；改进
3505,emerald,绿宝石；[宝] 祖母绿；翠绿色；翠绿色的
3506,emerge,浮现；摆脱；暴露
3507,emergence,出现，浮现；发生；露头
3508,emergency,紧急情况；突发事件；非常时刻；紧急的；备用的
3509,emergent,紧急的；浮现的；意外的；自然发生的
3510,emigrant,移民；侨民；移民的；移居的
3511,emigrate,移居；移居外国
3512,emigration,移民；移民出境；移居外国
3513,eminence,显赫；卓越；高处
3514,eminent,杰出的；有名的；明显的
3515,emir,埃米尔（穆斯林酋长等的称号）；穆罕默德后裔的尊称；土耳其高级官员的尊称（等于emeer，amir，ameer）
3516,emissary,使者；间谍；密使；间谍的；密使的
3517,emission,（光、热等的）发射，散发；喷射；发行
3518,emit,发出，放射；发行；发表
3519,emotion,情感；情绪
3520,emotional,情绪的；易激动的；感动人的
3521,emotive,感情的；情绪的；表现感情的
3522,empathy,神入；移情作用；执着
3523,emperor,皇帝，君主
3524,emphasis,重点；强调；加强语气
3525,emphasize,强调，着重
3526,emphatic,着重的；加强语气的；显著的
3527,empire,帝国；帝王统治，君权
3528,empirical,经验主义的，完全根据经验的；实证的
3529,empiricism,经验主义；经验论
3530,employ,使用，采用；雇用；使忙于，使从事于；使用；雇用
3531,employee,雇员；从业员工
3532,employer,雇主，老板
3533,employment,使用；职业；雇用
3534,empower,授权，允许；使能够
3535,empress,皇后；女皇
3536,empty,空的；无意义的；无知的；徒劳的；使失去；使…成为空的；空车；空的东西
3537,emulate,仿真；模仿；尽力赶上；同…竞争；仿真；仿效
3538,enable,使能够，使成为可能；授予权利或方法
3539,enact,颁布；制定法律；扮演；发生
3540,enamel,搪瓷；珐琅；瓷釉；指甲油；彩饰；涂以瓷釉
3541,encampment,营地；露营
3542,encase,包住；围绕；包装
3543,enchant,使迷惑；施魔法
3544,encircle,包围；围绕；环绕
3545,enclave,飞地（指在本国境内的隶属另一国的一块领土）；被包围的领土；被包围物
3546,enclose,围绕；装入；放入封套
3547,enclosure,附件；围墙；围场
3548,encompass,包含；包围，环绕；完成
3549,encore,再演唱的要求；经要求而再唱；要求再演或唱；再来一个
3550,encounter,遭遇，邂逅；遇到；遭遇，偶然碰见
3551,encourage,鼓励，怂恿；激励；支持
3552,encouragement,鼓励
3553,encroach,蚕食，侵占
3554,encumber,阻塞；妨害；拖累
3555,encyclopaedia,百科全书
3556,end,结束；目标；尽头；末端；死亡；结束，终止；终结
3557,endanger,危及；使遭到危险
3558,endeavour,尽力，竭力；竭力做到，试图或力图（做某事）
3559,endemic,地方性的；风土的；地方病
3560,ending,结局；结尾
3561,endless,无止境的；连续的；环状的；漫无目的的
3562,endorse,背书；认可；签署；赞同；在背面签名
3563,endow,赋予；捐赠；天生具有
3564,endurable,能忍耐的；可忍受的；能持久的
3565,endurance,忍耐力；忍耐；持久；耐久
3566,endure,忍耐；容忍
3567,endways,末端朝上地；两端连接地
3568,enemy,敌人，仇敌；敌军；敌人的，敌方的
3569,energetic,精力充沛的；积极的；有力的
3570,energize,激励；使活跃；供给…能量
3571,energy,[物] 能量；精力；活力；精神
3572,enfeeble,使衰弱；使无力
3573,enfold,拥抱；包裹；折叠；围绕
3574,enforce,实施，执行；强迫，强制
3575,engage,吸引，占用；使参加；雇佣；使订婚；预定
3576,engaged,使用中的，忙碌的；保证；约定；同…订婚（engage的过去分词）
3577,engagement,婚约；约会；交战；诺言
3578,engender,使产生；造成
3579,engine,引擎，发动机；机车，火车头；工具
3580,engineer,工程师；工兵；火车司机；设计；策划；精明地处理
3581,engineering,工程，工程学；设计；管理（engineer的ing形式）；建造
3582,England,英格兰
3583,English,英国人的；英国的；英文的；英语；英国人；英文；英格兰人；把…译成英语
3584,Englishman,英国人
3585,Englishwoman,英国女人；英格兰妇女
3586,engrave,雕刻；铭记
3587,engross,使全神贯注；用大字体书写；正式写成（决议等）；独占；吸引
3588,engulf,吞没；吞食，狼吞虎咽
3589,enhance,提高；加强；增加
3590,enigma,谜，不可思议的东西
3591,enigmatic,神秘的；高深莫测的；谜一般的
3592,enjoy,欣赏，享受；喜爱；使过得快活
3593,enjoyable,快乐的；有乐趣的；令人愉快的
3594,enjoyment,享受；乐趣；享有
3595,enlarge,扩大；放大；详述
3596,enlargement,放大；放大的照片；增补物
3597,enlighten,启发，启蒙；教导，开导；照耀
3598,enlist,支持；从军；应募；赞助
3599,enliven,使活泼；使生动；使有生气，使活跃
3600,enmity,敌意；憎恨
3601,ennoble,使…成为贵族；使…高贵；授予爵位
3602,enormity,巨大；暴行；极恶
3603,enormous,庞大的，巨大的；凶暴的，极恶的
3604,enough,足够地，充足地；很多；充足；充足的；够了！
3605,enquire,询问；调查；问候（等于inquire）
3606,enquiry,[计] 询问，[贸易] 询盘
3607,enrage,激怒；使暴怒
3608,enrich,使充实；使肥沃；使富足；(Enrich)人名；(西)恩里奇
3609,enrol,登记；卷起；入学；使入会
3610,ensconce,安置；安顿下来；使…隐藏
3611,ensemble,全体；总效果；全套服装；全套家具；合奏组；同时
3612,enshrine,铭记，珍藏；把…置于神龛内；把…奉为神圣
3613,ensign,旗；海军少尉；徽章
3614,enslave,束缚；征服；使某人成为奴隶
3615,ensue,跟着发生，接着发生；继起
3616,ensure,保证，确保；使安全
3617,entail,使需要，必需；承担；遗传给；蕴含；引起；需要；继承
3618,entangle,使纠缠；卷入；使混乱
3619,enter,进入；开始；参加；[计] 输入；回车
3620,enterprise,企业；事业；进取心；事业心
3621,entertain,娱乐；招待；怀抱；容纳
3622,entertainer,演艺人员，表演者
3623,entertaining,令人愉快的；款待（entertain的ing形式）
3624,entertainment,娱乐；消遣；款待
3625,enthral,奴役；使…做奴隶；迷惑（等于enthrall）
3626,enthrone,使登基；立…为王；任为主教；崇拜
3627,enthusiasm,热心，热忱，热情
3628,enthusiast,狂热者，热心家
3629,enthusiastic,热情的；热心的；狂热的
3630,entice,诱使；怂恿
3631,entire,全部的，整个的；全体的；(Entire)人名；(英)恩泰尔
3632,entirely,完全地，彻底地
3633,entitle,称做…；定名为…；给…称号；使…有权利
3634,entity,实体；存在；本质
3635,entourage,随从；周围；环境
3636,entrance,入口；进入；使出神，使入迷
3637,entrant,进入者；新会员；参加竞赛者；新工作者
3638,entreat,恳求；请求
3639,entree,（美）主菜；（法）入场许可
3640,entrepot,贸易中心；（法）仓库
3641,entrepreneur,企业家；承包人；主办者
3642,entrust,委托，信托
3643,entry,进入；入口；条目；登记；报关手续；对土地的侵占
3644,entwine,缠住；盘绕；使缠绕
3645,enumerate,列举；枚举；计算
3646,envelop,包围；包封；遮盖；信封；包裹
3647,envelope,信封，封皮；包膜；[天] 包层；包迹
3648,enviable,值得羡慕的；引起忌妒的
3649,envious,羡慕的；嫉妒的
3650,environment,环境，外界
3651,environmental,环境的，周围的；有关环境的
3652,environmentalism,环境保护论
3653,environmentalist,环保人士；环境论者；研究环境问题的专家
3654,envisage,正视，面对；想像
3655,envision,想象；预想
3656,envoy,使者；全权公使
3657,envy,嫉妒，妒忌；羡慕
3658,enzyme,[生化] 酶
3659,eon,永世；无数的年代；极长时期
3660,ephemeral,短暂的；朝生暮死的；只生存一天的事物
3661,epic,史诗的，叙事诗的；史诗；叙事诗；史诗般的作品
3662,epidemic,流行的；传染性的；传染病；流行病；风尚等的流行
3663,epigram,警句；讽刺短诗；隽语
3664,epilogue,结语，收场白；尾声，后记
3665,episode,插曲；一段情节；插话；有趣的事件
3666,epitaph,碑文，墓志铭
3667,epitome,缩影；摘要；象征
3668,epitomise,象征；体现；代表（等于epitomize）
3669,epoch,[地质] 世；新纪元；新时代；时间上的一点
3670,equable,平静的；变动小的
3671,equal,平等的；相等的；胜任的；等于；比得上；对手；匹敌；同辈；相等的事物
3672,equality,平等；相等；[数] 等式
3673,equally,同样地；相等地，平等地；公平地
3674,equate,使相等；视为平等
3675,equation,方程式，等式；相等；[化学] 反应式
3676,equator,赤道
3677,equiangular,等角的
3678,equidistant,等距的；距离相等的
3679,equilateral,等边的；等面的；等边形
3680,equilibrium,均衡；平静；保持平衡的能力
3681,equinox,春分；秋分；昼夜平分点
3682,equip,装备，配备
3683,equipment,设备，装备；器材
3684,equitable,公平的，公正的；平衡法的
3685,equity,公平，公正；衡平法；普通股；抵押资产的净值
3686,equivalence,等值；相等
3687,equivalent,等价的，相等的；同意义的；等价物，相等物
3688,equivocal,模棱两可的；可疑的
3689,era,时代；年代；纪元
3690,eradicate,根除，根绝；消灭
3691,erase,抹去；擦除
3692,eraser,橡皮；擦除器；[计] 清除器
3693,erasure,消除；涂擦的痕迹；消磁
3694,erect,使竖立；建造；安装；竖立的；笔直的；因性刺激而勃起的
3695,erection,勃起；建造；建筑物；直立
3696,erode,腐蚀，侵蚀
3697,erosion,侵蚀，腐蚀
3698,erotic,色情的；性爱的；性欲的；好色之徒
3699,err,犯错；做错；犯罪；走上歧途
3700,errant,不定的；周游的；错误的；偏离正路的
3701,erratic,不稳定的；古怪的；漂泊无定的人；古怪的人
3702,erroneous,错误的；不正确的
3703,error,误差；错误；过失
3704,erudite,博学的；有学问的；饱学之士
3705,erupt,爆发；喷出；发疹；长牙
3706,eruption,爆发，喷发；火山灰；出疹
3707,escalate,逐步增强；逐步升高
3708,escalator,（美）自动扶梯；电动扶梯
3709,escape,逃避，避开，避免；被忘掉；被忽视；逃跑；逃亡；逃走；逃跑工具或方法；野生种；泄漏
3710,escapee,逃避者；逃亡者
3711,eschew,避免；避开；远避
3712,escort,陪同；护航舰；护卫队；护送者；护送；陪同；为…护航
3713,Eskimo,爱斯基摩人；爱斯基摩语；爱斯基摩人的
3714,esoteric,秘传的；限于圈内人的；难懂的
3715,especial,特殊的，特别的；(Especial)人名；(葡)埃斯佩西亚尔
