序号,核心词汇,简要解释
3204,invent,发明，创造；捏造
3205,invention,发明，创造；捏造
3206,inventor,发明者；发明家
3207,invest,投资；投入
3208,investigate,调查
3209,investigation,调查，调查研究
3210,investment,投资，投资额，投入
3211,invisible,看不见的，无形的
3212,invitation,邀请，招待；请柬
3213,invite,邀请，聘请；招待
3214,involve,使卷入；牵涉
3215,inward,里面的；向内
3216,iron,铁；烙铁；烫(衣)
3217,irregular,不规则的；不整齐的
3218,island,岛，岛屿
3219,isolate,使隔离，使孤立
3220,issue,问题；发行；发行
3221,it,这，那，它
3222,Italian,意大利的n意大利人
3223,item,条，条款；一条
3224,its,它的
3225,itself,它自己；自身
3226,jacket,短上衣，茄克衫
3227,jail,监狱；监禁
3228,jam,果酱
3229,January,一月
3230,Japan,日本，日本国
3231,Japanese,日本的；日本人
3232,jar,罐子，坛子，广口瓶
3233,jaw,颌，颚
3234,jazz,爵士音乐，爵士舞曲
3235,jealous,妒忌的；猜疑的
3236,jet,喷气式飞机；喷嘴
3237,jewel,宝石；宝石饰物
3238,jewish,犹太人的
3239,job,职业；工作；零活
3240,join,参加；连接
3241,joint,接头，接缝；关节
3242,joke,笑话；说笑话
3243,jolly,快活的；令人高兴的
3244,journal,日报，杂志；日志
3245,journalist,记者，新闻工作者
3246,journey,旅行，旅程；旅行
3247,joy,欢乐，喜悦；乐事
3248,joyful,十分喜悦的，快乐的
3249,judge,法官；裁判员
3250,judgement,意见；审判；判断
3251,juice,(水果等)汁，液
3252,July,七月
3253,jump,跳；暴涨；跳过
3254,June,六月
3255,jungle,丛林，密林，莽丛
3256,junior,年少的；晚辈
3257,jury,陪审团；评奖团
3258,just,刚才；只是；正好
3259,justice,正义，公正；司法
3260,justify,证明…是正当的
3261,keen,热心的；激烈的
3262,keep,保持；坚持
3263,keeper,看护人；饲养员
3264,kettle,水壶，水锅
3265,key,钥匙；键；答案
3266,keyboard,键盘
3267,kick,踢
3268,kid,小孩，儿童，少年
3269,kill,杀死；扼杀；消磨
3270,kilogram,千克，公斤
3271,kilometre,千米，公里
3272,kind,种类
3273,kindness,仁慈，好意
3274,king,国王，君主
3275,kingdom,王国；领域，界
3276,kiss,吻；接吻
3277,kitchen,厨房，灶间
3278,kite,风筝
3279,knee,膝，膝盖，膝关节
3280,kneel,跪，跪下，跪着
3281,knife,小刀，刀，餐刀
3282,knit,把…编结；编织
3283,knob,门把，拉手；旋纽
3284,knock,敲，击，打
3285,knot,(绳的)结，(树的)节
3286,know,知道；认识；通晓
3287,knowledge,知识，学识；知道
3288,lab,实验室，研究室
3289,label,标签；标记，符号
3290,laboratory,实验室，研究室
3291,labour,劳动；工作；劳工
3292,lace,鞋带，系带；花边
3293,lack,缺乏，不足
3294,ladder,梯子，梯状物
3295,lady,女士，夫人；贵妇人
3296,lag,走得慢；落后
3297,lake,湖
3298,lamb,羔羊，小羊；羔羊肉
3299,lame,跛的；瘸的，残废的
3300,lamp,灯
3301,land,陆地；土地；上岸
3302,landing,上岸，登陆，着陆
3303,landlady,女房东；女地主
3304,landlord,地主；房东，店主
3305,lane,(乡间)小路；跑道
3306,language,语言，语言课程
3307,lantern,提灯，灯笼
3308,lap,膝部；一圈
3309,large,大的；巨大的
3310,largely,大部分；大量地
3311,laser,激光
3312,last,最后的；最后
3313,late,迟的；迟，晚
3314,lately,最近，不久前
3315,later,后来；过一会儿
3316,Latin,拉丁的；拉丁语
3317,latter,(两者中)后者的
3318,laugh,笑，发笑；笑
3319,laughter,笑，笑声
3320,launch,发射，投射；发动
3321,laundry,洗衣房，洗衣店
3322,lavatory,盥洗室，厕所
3323,law,法律，法令；法则
3324,lawn,草地，草坪，草场
3325,lawyer,律师；法学家
3326,lay,置放；铺设；设置
3327,layer,层，层次；铺设者
3328,layout,布局，安排，设计
3329,lazy,懒惰的，懒散的
3330,lead,铅，铅制品
3331,leader,领袖，领导人；首领
3332,leadership,领导
3333,leading,指导的；最主要的
3334,leaf,叶，叶子
3335,league,同盟，联盟；联合会
3336,leak,漏；泄露；漏洞
3337,lean,倾斜，屈身；靠
3338,leap,跳，跃；跳跃
3339,learn,学，学习
3340,learned,有学问的；学术上的
3341,learning,学习；学问，知识
3342,least,最少的；最少
3343,leather,皮革；皮革制品
3344,leave,离去；离开
3345,lecture,演讲，讲课
3346,left,左边的；在左边
3347,leg,腿，腿部
3348,legal,法律的；合法的
3349,legend,传说，传奇
3350,leisure,空闲时间；悠闲
3351,lemon,柠檬，柠檬树
3352,lend,把…借给，贷(款)
3353,length,长，长度；一段
3354,lens,透镜，镜片；镜头
3355,less,更少的；更少地
3356,lessen,减少，减轻；缩小
3357,lesson,功课，课；课程
3358,lest,惟恐，以免
3359,let,允许，让；使
3360,letter,信；证书；字母
3361,level,水平面；水平的
3362,lever,杆，杠杆；控制杆
3363,liable,易于…的；可能的
3364,liar,说谎的人
3365,liberal,心胸宽大的；慷慨的
3366,liberate,解放；释放
3367,liberation,解放
3368,liberty,自由；释放；许可
3369,librarian,图书馆馆长
3370,library,图书馆；藏书
3371,license,许可；执照；准许
3372,lick,舔；舔吃
3373,lid,盖子，盖，囊盖
3374,lie,躺，平放；位于
3375,lieutenant,陆军中尉；副职官员
3376,life,生命；一生；寿命
3377,lifetime,一生，终身
3378,lift,提起，提高；电梯
3379,light,轻的，少量的
3380,lighten,照亮，使明亮
3381,lightly,轻轻地，轻松地
3382,lightning,闪电，闪电放电
3383,like,喜欢；喜爱；希望
3384,likely,可能的；很可能
3385,likewise,同样地；也，又
3386,limb,肢，臂，翼；树枝
3387,lime,石灰
3388,limit,限度；限制；范围
3389,limitation,限制；限度，局限
3390,limited,有限的
3391,line,线；排；路线；线条
3392,linen,亚麻布；亚麻织物
3393,liner,班船，班机
3394,link,有环连接；环
3395,lion,狮子；勇猛的人
3396,lip,嘴唇
3397,liquid,液体；液体的
3398,liquor,酒；溶液，液剂
3399,list,表，目录；列举
3400,listen,听，留神听；听从
3401,listener,听者，听众之一
3402,liter,升(容量单位)
3403,literary,文学(上)的
3404,literature,文学；文献
3405,little,小的；少；幼小的
3406,live,居住；活；活的
3407,lively,活泼的；逼真的
3408,liver,肝；肝脏
3409,living,活的；生活，生计
3410,load,装；装满；负载
3411,loaf,一条面包，一个面包
3412,loan,贷款；暂借；借出
3413,local,地方的；局部的
3414,locate,探明，找出，查出
3415,location,位置，场所
3416,lock,锁；锁上，锁住
3417,locomotive,火车头，机车
3418,lodge,暂住，借宿，投宿
3419,log,原木，木料
3420,logic,逻辑，推理；逻辑性
3421,logical,逻辑的；符合逻辑的
3422,lonely,孤独的；荒凉的
3423,long,渴望，极想念
3424,look,看，显得；看
3425,loop,圈，环，环孔
3426,loose,松的；宽松的
3427,loosen,解开；使松驰
3428,lord,贵族；上帝
3429,lorry,运货汽车，卡车
3430,lose,失去；迷失；输掉
3431,loss,遗失；损失；失败
3432,lot,许多，大量；签，阄
3433,loud,响亮的；吵闹的
3434,loudspeaker,扬声器，喇叭
3435,love,爱，喜欢；爱
3436,lovely,可爱的；令人愉快的
3437,lover,爱好者；情人；情侣
3438,low,低的，矮的；低下的
3439,lower,较低的；放下
3440,loyal,忠诚的，忠心的
3441,loyalty,忠诚，忠心
3442,luck,运气；好运，幸运
3443,lucky,幸运的；吉祥的
3444,luggage,行李；皮箱，皮包
3445,lumber,木材；木料；制材
3446,lump,团，块；肿块
3447,lunch,午餐，(美)便餐
3448,lung,肺脏，肺
3449,luxury,奢侈，奢华；奢侈品
3450,machine,机器；机械
3451,mad,发疯的；恼火的
3452,madam,夫人，女士，太太
3453,magazine,杂志，期刊
3454,magic,魔法，巫术；戏法
3455,magnet,磁铁，磁石，磁体
3456,magnetic,磁的，有吸引力的
3457,magnificent,壮丽的；华丽的
3458,maid,女佣，女仆；少女
3459,mail,邮件；邮寄
3460,main,主要的，最重要的
3461,mainland,大陆
3462,mainly,主要地，大体上
3463,maintain,维持；赡养；维修
3464,maintenance,维持，保持；维修
3465,major,较大的；专业
3466,majority,多数，大多数
3467,make,使；做，制造
3468,male,男的，雄的；男子
3469,man,男人；人；人类
3470,manage,管理；设法；对付
3471,management,管理；经营，处理
3472,manager,经理，管理人
3473,mankind,人类
3474,manly,男子气概的，果断的
3475,manner,方式；态度；礼貌
3476,manual,体力的；手册
3477,manufacture,制造；制造；产品
3478,manufacturer,制造商；制造厂
3479,many,许多的；许多人
3480,map,地图；图；天体图
3481,marble,大理石
3482,March,三月
3483,margin,页边的空白；边缘
3484,marine,海的；海上的
3485,mark,斑点；记号；标明
3486,market,市场；集市；销路
3487,marriage,结婚，婚姻；婚礼
3488,married,已婚的；婚姻的
3489,marry,娶，嫁；结婚
3490,marvellous,奇迹般的；了不起的
3491,Marxism,马克思主义
3492,Marxist,马克思主义的
3493,mask,面具；伪装；掩饰
3494,mass,众多；团；群众
3495,master,主人；能手；硕士
3496,masterpiece,杰作，名著
3497,mat,席子；草席；垫子
3498,match,比赛，竞赛；对手
3499,mate,伙伴，同事；配偶
3500,material,材料；素材a物质的
3501,materialism,唯物主义
3502,mathematical,数学的，数学上的
3503,mathematics,数学
3504,maths,(英)数学
3505,matter,事情；物质；要紧
3506,mature,成熟的；使成熟
3507,maximum,最大量；最大的
3508,may,aux可能；可以，祝
3509,maybe,大概，或许；也许
3510,mayor,市长
3511,me,(宾格)我
3512,meadow,草地，牧草地
3513,meal,膳食，一餐
3514,mean,作…解释；意指
3515,meaning,意义，意思；意图
3516,means,方法，手段，工具
3517,meantime,其时，其间；当时
3518,meanwhile,同时，当时
3519,measurable,可测量的
3520,measure,量，测量；分量
3521,measurement,衡量，测量；尺寸
3522,meat,肉
3523,mechanic,技工，机械，机修工
3524,mechanical,机械的；力学的
3525,mechanically,机械地
3526,mechanics,力学；技术性细节
3527,medal,奖章，勋章，纪念章
3528,medical,医学的；内科的
3529,medicine,内服药；医学
3530,Mediterranean,地中海；地中海的
3531,medium,媒质；中间a中等的
3532,meet,遇见；相遇
3533,meeting,聚集，会合，会见
3534,melon,瓜，甜瓜
3535,melt,融化；使融化
3536,member,成员，会员
3537,memorial,纪念的；记忆的
3538,memory,记忆；回忆；存储
3539,mend,修理，修补，缝补
3540,mental,智力的；精神的
3541,mention,提及，说起
3542,menu,菜单；饭菜，菜肴
3543,merchant,商人；零售商
3544,mercury,水银，汞
3545,mercy,仁慈，慈悲，恩惠
3546,mere,仅仅的；纯粹的
3547,merely,仅仅，只不过
3548,merit,长处，优点；功过
3549,merry,欢乐的，愉快的
3550,mess,混乱，混杂，肮脏
3551,message,信息，消息；启示
3552,messenger,送信者，信使
3553,metal,金属，金属制品
3554,meter,计量器，计，表
3555,method,方法，办法；教学法
3556,metre,米，公尺
3557,metric,公制的，米制的
3558,microcomputer,微型计算机，微机
3559,microphone,话筒，麦克风
3560,microscope,显微镜
3561,midday,正午，中午
3562,middle,中部；中部的
3563,midnight,午夜，子夜，夜半
3564,midst,中部，中间，当中
3565,might,aux可能，会，也许
3566,mild,和缓的；温柔的
3567,mile,英里
3568,military,军事的；军人的
3569,milk,乳，牛奶；挤(奶)
3570,mill,磨坊；制造厂
3571,millimetre,毫米
3572,million,百万；许多
3573,mind,头脑；理智；记忆
3574,mine,我的
3575,miner,矿工
3576,mineral,矿物；矿物的
3577,minimum,最小量；最小的
3578,minister,部长，大臣；公使
3579,ministry,(政府的)部
3580,minor,较小的；较次要的
3581,minority,少数；少数民族
3582,minus,负的；减(去)
3583,minute,分，分钟；一会儿
3584,miracle,奇迹，令人惊奇的人
3585,mirror,镜子；反映，反射
3586,miserable,痛苦的，悲惨的
3587,mislead,使误入岐途
3588,miss,小姐
3589,missile,发射物；导弹
3590,missing,缺掉的，失去的
3591,mission,使命，任务；使团
3592,mist,薄雾
3593,mistake,错误；误解，弄错
3594,Mister,先生
3595,mistress,女主人；夫人
3596,misunderstand,误解，误会，曲解
3597,mix,使混合，混淆
3598,mixture,混合；混合物
3599,moan,呻吟声；呻吟
3600,mobile,运动的；流动的
3601,mode,方式，样式
3602,model,模型；模式；模特儿
3603,moderate,温和的；有节制的
3604,modern,现代的，近代的
3605,modest,有节制的；谦虚的
3606,modify,更改，修改；修饰
3607,moist,湿润的；多雨的
3608,moisture,潮湿，湿气；温度
3609,molecule,分子，克分子
3610,moment,片刻，瞬间，时刻
3611,Monday,星期一
3612,money,货币；金钱，财富
3613,monitor,班长；监视器
3614,monkey,猴子，猿
3615,month,月，月份
3616,monthly,每月的；每月
3617,monument,纪念碑；纪念馆
3618,mood,心情，情绪；语气
3619,moon,月球，月亮；卫星
3620,moral,道德的；合乎道德的
3621,more,更多的；更
3622,moreover,再者，加之，此外
3623,morning,早晨，上午
3624,mortal,终有一死的；致死的
3625,mosquito,蚊子
3626,most,最多的；最，很
3627,mostly,主要的，大部分
3628,mother,母亲，妈妈
3629,motion,运动；手势；提议
3630,motivate,促动；激励，激发
3631,motive,动机，目的
3632,motor,发动机；机动车
3633,mould,模子，模型；浇铸
3634,mount,登上，爬上；…山
3635,mountain,山，山岳；山脉
3636,mourn,哀痛，哀悼
3637,mouse,鼠，耗子
3638,mouth,嘴，口，口腔
3639,mouthful,满口，一口，少量
3640,move,移动；感动；动
3641,movement,动作，活动；移动
3642,movie,电影；电影院
3643,much,非常，很；许多的
3644,mud,软泥，泥浆
3645,muddy,多泥的，泥泞的
3646,mug,大杯
3647,multiple,复合的；并联的
3648,multiply,使增加；乘
3649,murder,谋杀，凶杀
3650,murderer,杀人犯，凶手
3651,muscle,肌肉，肌；体力
