序号,核心词汇,简要解释
2652,bureaucracy,官僚主义；官僚机构
2653,monster,怪物；畸形的动植物
2654,client,顾客；诉讼委托人
2655,obstinate,固执的；顽强的
2656,inherent,固有的，生来的
2657,fixture,固定设备
2658,pluck,鼓起（勇气），振作
2659,agitation,鼓动，煸动；搅动
2660,skeleton,骨骼，骷髅；骨架
2661,thigh,股，大腿
2662,cereal,谷类，五谷，禾谷
2663,antique,古代的；古物
2664,assessment,估定；查定
2665,constitute,构成，组成
2666,hound,猎犬
2667,gutter,沟，边沟；檐槽
2668,tribute,献礼；贡物
2669,number,共计，达…之数
2670,commonwealth,联邦
2671,arch,拱门；（使）拱起
2672,vault,拱顶；（教堂的）地下墓室
2673,mercury,汞，水银
2674,consolidate,巩固；合并
2675,impartial,公正的，无偏见的
2676,convention,公约，（换俘等）协定
2677,duke,公爵；君主
2678,rooster,公鸡
2679,studio,播音室；工作室
2680,earnings,工资，收入；收益
2681,implement,工具；贯彻
2682,workpiece,工（作）件
2683,combat,跟…战斗，格斗
2684,impart,给予；传递；告诉
2685,energize,供给…能量
2686,vaccinate,给…接种疫苗
2687,flavour,给…调味
2688,insulator,隔离者；绝缘体
2689,lattice,格子结构
2690,dove,鸽子，斑鸠
2691,reveal,告诉，揭示，泄露
2692,plateau,高原；平稳时期
2693,lofty,高耸的；高尚的
2694,tower,高耸，屹立；翱翔
2695,elevation,高度，海拔
2696,intervene,干涉，干预
2697,dry,干巴巴的，枯燥的
2698,olive,橄榄；橄榄树
2699,sentiment,感情；情绪
2700,perception,感知；理解力
2701,sensation,感觉，知觉；轰动
2702,Thanksgiving,感恩节
2703,chill,感到寒冷；冷藏
2704,outline,概述，概括
2705,notion,概念；看法
2706,conception,概念，观念，想法
2707,summary,概括的；速决的
2708,generalize,概括出
2709,impress,盖印，在…打记号
2710,mend,修理；改正
2711,duplicate,复制品；复制
2712,complication,复杂，混乱；并发症
2713,complexity,复杂（性）
2714,satellite,附属国
2715,appendix,附录；阑尾
2716,extra,附加物；额外的东西
2717,incidentally,附带地；顺便提及
2718,charge,负荷；充电；装满
2719,negative,负的；（结果）阴性的
2720,corrosion,腐蚀，侵蚀；锈
2721,erosion,腐蚀，侵蚀；糜烂
2722,subsidiary,辅助的，补充的
2723,coach,指导，训练；辅导
2724,answer,符合，适合
2725,emerge,浮现，出现；显露
2726,obedient,服从的，顺从的
2727,obedience,服从，顺从
2728,maintenance,扶养费；维持
2729,veto,否决，否决权；禁止
2730,denial,否定；拒绝相信
2731,Buddhism,佛教，释教
2732,dedicate,奉献；献身
2733,flatter,奉承，阿谀，谄媚
2734,pineapple,凤梨，波萝
2735,seam,缝口；接缝；骨缝
2736,landscape,风景，景色，景致
2737,windmill,风车
2738,plump,丰满的
2739,abundance,丰富，充裕
2740,indignation,愤怒，愤慨，义愤
2741,shatter,粉碎，破碎；毁坏
2742,molecular,分子的；克分子的
2743,limb,肢；手臂；腿
2744,offset,抵销
2745,fraction,分数
2746,distract,分散（心思）；打扰
2747,installment,分期付款
2748,split,分裂，分化，派系
2749,detach,分开；派遣（军队）
2750,partition,分开，分割；隔墙
2751,interface,分界面
2752,relay,分程传递；使接替；转播
2753,diverge,分岔；分歧
2754,litter,废物；杂乱；乱扔
2755,abolish,废除，取消
2756,gangster,匪徒，歹徒，暴徒
2757,extraordinarily,非常地，特别地
2758,fly,飞跑；逃跑，消失
2759,aviation,飞行（术）
2760,indulge,放纵（感情），纵情
2761,herd,成群；放牧
2762,magnify,放大，扩大
2763,imitation,仿制品，伪制物
2764,pattern,仿制，仿造，模仿
2765,reproduce,仿造
2766,estate,财产，产业；房地产
2767,hamper,妨碍，阻碍，牵制
2768,handicap,妨碍，使不利
2769,handy,方便的；便于使用的
2770,offence,犯罪，犯规；冒犯
2771,blunder,犯大错；大错
2772,mirror,反映，借鉴
2773,reactor,反应堆
2774,echo,回响
2775,contrary,反对命题
2776,contradict,反驳，否认
2777,propagation,繁殖；传播；蔓延
2778,propagate,传播，普及；繁殖
2779,toss,翻来覆去
2780,decree,法令，政令
2781,flannel,法兰绒
2782,valve,阀，阀门；电子管
2783,originate,发源；首创
2784,spokesman,发言人，代言人
2785,outlet,发泄（感情等）的方法
2786,incidence,发生率，影响；入射
2787,generate,发生，产生；生成
2788,invoice,发票，发货清单
2789,detector,发觉者，探测器
2790,flame,燃烧
2791,exert,发挥（威力），施加
2792,luminous,发光的；夜明的
2793,beam,发光，发热；开怀大笑
2794,motive,发动的，运动的
2795,dynamo,发电机
2796,rattle,发出格格声
2797,dioxide,二氧化物
2798,bait,饵；引诱物
2799,subsequent,尔后的
2800,whereas,而，却，反之
2801,youngster,儿童，少年，年轻人
2802,offspring,儿女，子孙，后代
2803,malice,恶意；蓄意犯罪
2804,spite,恶意，怨恨
2805,nightmare,恶梦；经常的恐惧
2806,yoke,轭，牛轭；枷锁
2807,deprive,夺去；使（人）失去
2808,mountainous,多山的；山一般的
2809,windy,多风的，刮风的
2810,versatile,多方面的；通用的
2811,stew,炖；炖菜
2812,mop,拖把，墩布；洗碗刷
2813,halve,对分；平摊
2814,symmetrical,对称的，匀称的
2815,symmetry,对称（性），匀称
2816,provoke,对…挑衅；激发
2817,resent,对…不满，怨恨
2818,alignment,排成直线；结盟，联合
2819,assert,断言，宣称；维护
2820,affirm,断言，证实
2821,shortage,短缺，不足额
2822,ferry,渡船；运送
2823,jealousy,妒忌，嫉妒，猜忌
2824,cuckoo,杜鹃，布谷鸟
2825,gamble,赌博；冒…的险
2826,jam,堵塞；使…堵塞
2827,distinct,清楚的
2828,solo,独唱，独奏；独唱曲
2829,dictator,独裁者，专政者
2830,linger,逗留，徘徊；拖延
2831,tease,逗乐，戏弄
2832,fighter,战斗机；斗争者
2833,champion,斗士；提倡者
2834,insight,洞察力；洞悉，见识
2835,cavity,洞，穴，空腔
2836,jelly,冻，果冻；胶状物
2837,mobilize,动员，动员起来
2838,grease,动物脂，脂肪
2839,disturbance,动乱；干扰
2840,kinetic,动力（学）的；活动的
2841,orient,东方；亚洲，远东
2842,location,定位，测位
2843,theorem,定理；原理，原则
2844,subscribe,订购；认购；预订
2845,summit,顶点，最高点；极度
2846,sculpture,雕刻品；雕刻（术）
2847,electronics,电子学
2848,pressure,大气压力
2849,capacitor,电容器
2850,capacitance,电容，电容量
2851,electrode,电极；电焊条
2852,electrician,电工，电气技师
2853,telex,电传，用户电报
2854,kindle,点燃，着火
2855,geology,地质学；（某地）地质
2856,basement,地下室；地窖；底层
2857,geographical,地理的；地区（性）的
2858,magistrate,地方法官
2859,mortgage,抵押贷款；抵押
2860,hostile,敌对的；不友好的
2861,whisper,低声地讲；私下说
2862,underestimate,低估，看轻
2863,murmur,低沉连续的声音
2864,equivalent,等面（体）积的
2865,enroll,登记，招收，参军
2866,burner,煤气头
2867,triumphant,得胜的；得意洋洋的
2868,clatter,得得声，卡嗒声
2869,morality,道德，美德，品行
2870,theft,盗窃，偷窃（行为）
2871,attendance,到场；出席人数
2872,between,当中，中间
2873,yolk,蛋黄，卵黄
2874,cartridge,弹药筒
2875,detain,扣押，拘留；耽搁
2876,simple,单纯的；迟钝的
2877,simplicity,单纯，质朴
2878,fill,担任（职务）；填补
2879,jug,带柄水罐，大壶
2880,algebra,代数学
2881,attorney,代理人；辩护律师
2882,deputy,代理人；副的
2883,representative,代表性的；代议制的
2884,delegate,代表，委员，特派员
2885,gorilla,大猩猩
2886,magnitude,重大；星等
2887,massacre,大屠杀，残杀
2888,stride,大踏步走；大步
2889,embassy,大使馆；大使的职务
2890,ambassador,大使，使节
2891,mansion,大厦，大楼；宅第
2892,multitude,大批，大群；大量
2893,barley,大麦
2894,continental,大陆的，大陆性的
2895,infinity,无穷大
2896,steak,大块牛肉；牛排
2897,butt,大酒桶，桶
2898,largely,主要地
2899,widely,大大地
2900,prairie,大草原，牧场
2901,smash,打碎，打破，粉碎
2902,sneeze,打喷嚏
2903,lighter,打火机，引燃器
2904,snore,打鼾，打呼噜
2905,thresh,打谷，脱粒
2906,forge,打（铁等），锻造
2907,passport,达到目的的手段
2908,inaccessible,达不到的，难接近的
2909,frustrate,挫败
2910,latent,存在但看不见的
2911,frail,脆弱的
2912,fragile,脆弱的；体质弱的
2913,crisp,脆的
2914,catalyst,催化剂；刺激因素
2915,promotion,促进；提升
2916,reckless,粗心大意的；鲁莽的
2917,vulgar,粗俗的，庸俗的
2918,massive,粗大的；大而重的
2919,harsh,粗糙的；严厉的
2920,jungle,丛林，密林，莽丛
2921,follow,从事（职业），经营
2922,overflow,从…中溢出
2923,smart,刺疼，扎疼，剧痛
2924,prick,刺（穿）；刺痛
2925,thereafter,此后，以后
2926,magnetism,磁；魅力
2927,porcelain,瓷；瓷的，瓷制的
2928,initial,词首的
2929,glossary,词汇表；术语汇编
2930,vocabulary,词汇表，词汇汇编
2931,stem,词干
2932,poke,戳，刺；伸（头等）
2933,lipstick,唇膏，口红
2934,stainless,不锈的；纯洁的
2935,sheer,纯粹的；全然的
2936,perpendicular,垂直的
2937,author,创造者，创始人
2938,innovation,创新，改革；新设施
2939,initiative,倡议；新方案
2940,puff,喘气；喷（烟等）
2941,shipwreck,船舶失事
2942,report,传说，议论
2943,infectious,传染的；感染性的
2944,romance,传奇；浪漫文学
2945,herald,传令官；通报者
2946,missionary,传教士
2947,sensor,传感器，灵敏元件
2948,circular,传单，通报，通函
2949,leaflet,传单
2950,convey,传达；传播；转让
2951,pierce,穿透，戳穿
2952,penetration,穿入；渗透
2953,antenna,触角；天线
2954,virgin,处女；处女的
2955,transaction,交易；处理
2956,penalty,处罚，刑罚，罚款
2957,exclusive,除外的
2958,notorious,臭名昭著的
2959,scandal,丑事，丑闻；耻辱
2960,specimen,抽样，样品
2961,extraction,抽出；提取法
2962,adore,崇拜，爱慕；很喜欢
2963,worship,崇拜；做礼拜
2964,bug,虫子；臭虫
2965,punch,打孔；冲压机
2966,strife,冲突，竞争
2967,equator,赤道，天球赤道
2968,gear,齿轮，传动装置
2969,persist,持续，存留
2970,breakfast,吃早餐
2971,dine,吃饭
2972,proceeding,程序，行动，事项
2973,length,长度
2974,acknowledge,承认；告知收到
2975,shoulder,承担；挑起
2976,integrity,诚实，正直
2977,offer,出现
2978,membership,成员资格；会员人数
2979,systematic,成体系的
2980,kit,成套工具；用具包
2981,commend,称赞，表扬；推荐
2982,brood,沉思，郁闭地沉思
2983,muse,沉思，默想，冥想
2984,meditate,沉思；冥想
2985,hush,沉默；嘘！
2986,immerse,沉浸；给…施洗礼
2987,repeal,撤销
2988,lathe,车床；用车床加工
2989,row,吵架，口角
2990,mock,嘲弄，挖苦
2991,reign,（某君主的）统治时期
2992,supersonic,超声的，超声速的
2993,ultrasonic,超声的；超声波
2994,surpass,超过，超越，胜过
2995,nickname,绰号，诨号
2996,waggon,敞蓬车厢
2997,spectacle,场面，景象；奇观
2998,resident,常住者
2999,haunt,（鬼魂）经常出没
3000,visit,拜访
3001,frequent,常见的；频繁的
3002,shovel,铲，铁铲；铲
3003,toad,蟾蜍，癞蛤蟆
3004,diesel,柴油发动机，内燃机
3005,errand,差使，差事
3006,ascertain,查明，确定，弄清
3007,horizon,地平线
3008,tactics,战术，兵法
3009,grassy,草多的
3010,herb,草本植物；香草
3011,groove,槽
3012,manipulate,操作；操纵，控制
3013,hatch,策划；密谋
3014,warehouse,仓库，货栈
3015,cruelty,残酷；残酷行为
3016,napkin,餐巾（纸）
3017,participate,参与
3018,senator,参议员
3019,reference,参考文献；参照物
3020,participant,参加者
3021,spectator,参观者，观众
3022,parameter,参（变）数；参量
3023,recipe,菜谱，烹饪法
3024,assumption,假定
3025,rule,裁决，裁定
3026,substance,内容，本旨；财产
3027,friction,摩擦
3028,sermon,布道，讲道；说教
3029,absent,不在的
3030,disagreement,争论；不一致
3031,awkward,令人尴尬的
3032,immortal,不朽的；永生的
3033,wretched,不幸的
3034,misfortune,不幸，灾祸，灾难
3035,incompatible,不相容的
3036,instability,不稳定性
3037,incomplete,不完全的，未完成的
3038,stuffy,不透气的，闷热的
3039,opaque,不透明的
3040,improper,不适当的；不合理的
3041,dissatisfaction,不满，不平
3042,watertight,不漏水的，防水的
3043,inevitably,不可避免地
3044,irrespective,不考虑的，不顾的
3045,inaccurate,不精密的，不准确的
3046,unreasonable,不讲道理的；过高的
3047,undesirable,不合需要的；讨厌的
3048,unfit,不合适的；无能力的
3049,absurd,不合理的，荒唐的
3050,irregularity,不规则；不整齐
3051,disregard,不管，不顾；忽视
3052,uncertain,不定的；无常的
3053,impurity,杂质；不纯
3054,inadequate,不充足的，不适当的
3055,invariably,不变地，永恒地
3056,uneasy,不安的；拘束的
3057,mammal,哺乳动物
3058,supplement,补角
3059,complement,补充；补足（物）
3060,compensation,补偿，赔偿，赔偿费
3061,humanitarian,博爱的；慈善家
3062,barge,驳船；大型游船
3063,fluctuation,波动
3064,fluctuate,波动，使波动
3065,invalid,病人
3066,ward,病房，病室；监房
3067,strength,兵力；强度
3068,icy,冰冷的；冷冰冰的
3069,objective,目标；宾格的
3070,villa,别墅
3071,characterize,表现…的特性
3072,signify,表示，意味着
3073,manifest,表明；明显的
3074,seemingly,表面上，外表上
3075,superficial,表面的；肤浅的
3076,criterion,标准，准则，尺度
3077,norm,标准，规范；平均数
3078,heading,标题，题词，题名
3079,reason,论证，推断
3080,advocate,拥护；辩护律师
3081,discrimination,歧视；辨别；识别力
3082,transform,变换
3083,loosen,变松
3084,alteration,变更，改变
3085,fall,变成，成为，陷入
3086,program,编制程序
3087,edit,编辑，编纂；校订
3088,verge,边缘，边界
3089,rim,边；边缘，（眼镜）框
3090,hearth,壁炉地面；炉边
3091,fireplace,壁炉
3092,patron,庇护人；赞助人
3093,diploma,毕业文凭，学位证书
3094,indispensable,必不可少的，必需的
3095,sullen,绷着脸不高兴的
3096,bandage,绷带，包带
3097,breakdown,崩溃，倒塌，失败
3098,essence,本质，本体
3099,captive,被俘虏的
3100,reverse,背面，反面
3101,deviation,背离，偏离；偏差
3102,arctic,北极的；北极
3103,tragic,悲惨的；悲剧的
3104,woe,悲哀，悲痛，苦恼
3105,grief,悲哀，悲痛，悲伤
3106,firework,爆竹，花炮，烟火
3107,storm,爆发；猛攻
3108,tyranny,暴政，专制；残暴
3109,wrath,暴怒，狂怒，愤慨
3110,tyrant,暴君；专制君主
3111,panther,豹，黑豹；美洲狮
3112,leopard,豹
3113,grumble,抱怨，发牢骚
