序号,核心词汇,简要解释
1344,fastening,扣紧；系结物（fasten的现在分词）
1345,fatal,致命的；重大的；毁灭性的；命中注定的；(Fatal)人名；(葡、芬)法塔尔
1346,fate,命运；注定
1347,fatherland,祖国
1348,fathom,看穿；彻底了解；测量…的深度；英寻（测量水深的长度单位）
1349,fatigue,疲劳，疲乏；杂役；使疲劳；使心智衰弱；疲劳的
1350,fatten,养肥；使肥沃；使充实
1351,faulty,有错误的；有缺点的
1352,favourable,有利的，顺利的；赞成的；有利
1353,favoured,喜爱的；受优惠的；有特权的
1354,favourite,特别受喜爱的；特别喜爱的人（或物）
1355,fearless,无畏的；大胆的
1356,feasible,可行的；可能的；可实行的
1357,feast,享受；款待，宴请；筵席，宴会；节日
1358,feat,功绩，壮举；技艺表演；合适的；灵巧的
1359,feature,特色，特征；容貌；特写或专题节目；起重要作用
1360,federation,联合；联邦；联盟；联邦政府
1361,feeble,微弱的，无力的；虚弱的；薄弱的
1362,feedback,反馈；成果，资料；回复
1363,feeder,支线；喂食器；奶瓶；饲养员；支流
1364,feeler,[动] 触角；试探；试探者；厚薄规
1365,fellowship,团体；友谊；奖学金；研究员职位
1366,feminism,女权主义；女权运动；男女平等主义
1367,ferment,发酵；酵素；动乱；发酵；动乱
1368,fern,[植] 蕨；[植] 蕨类植物
1369,ferocious,残忍的；惊人的
1370,ferryboat,渡船
1371,fertile,富饶的，肥沃的；能生育的
1372,feudalism,封建主义；封建制度
1373,fiance,fiance
1374,fiction,小说；虚构，编造；谎言
1375,fiddle,小提琴；瞎搞；拉小提琴
1376,fidelity,保真度；忠诚；精确；尽责
1377,fiery,热烈的，炽烈的；暴躁的；燃烧般的
1378,filament,灯丝；细丝；细线；单纤维
1379,filter,滤过；渗入；慢慢传开；滤波器；[化工] 过滤器；筛选；滤光器
1380,filth,污秽；肮脏；猥亵；不洁
1381,finalist,参加决赛的选手
1382,finance,财政，财政学；金融；负担经费，供给…经费
1383,finding,发现；裁决；发现物；找到；感到（find的ing形式）；遇到
1384,fingerprint,指纹；手印；采指纹
1385,finished,完结的，完成的；精巧的；完成；结束；毁掉（finish的过去分词形式）
1386,fir,冷杉；枞木；弗京（firkin）
1387,fireman,消防队员；救火队员；锅炉工
1388,firstborn,长子；初生儿；长女；头生的；第一胎生的
1389,firsthand,直接的；直接采购的；直接得来的；直接地
1390,fission,裂变；分裂；分体；分裂生殖法
1391,fit,安装；使……适应；使……合身；与……相符；健康的；合适的；恰当的；准备好的；合身；发作；痉挛
1392,fitted,合适的；订做的；有…设备的；适应（fit的过去分词）；合适；为…提供设备
1393,fixed,确定的；固执的；<美口>处境的；准备好的；修理（过去式）
1394,flagship,旗舰；（作定语）一流；佼佼者
1395,flagstaff,旗杆
1396,flake,剥落；成片状剥落；小薄片；火花
1397,flannel,法兰绒；法兰绒衣服；法兰绒巾；给…穿上法兰绒衣服；用法兰绒包；法兰绒的
1398,flap,拍打，拍打声；神经紧张；[航] 襟翼；拍动；神经紧张；鼓翼而飞；（帽边等）垂下
1399,flare,使闪耀；使张开；用发光信号发出；使外倾；加剧，恶化；底部展开；（鼻孔）张开的意思；闪光，闪耀；耀斑；爆发；照明弹
1400,flashlight,手电筒；闪光灯
1401,flask,[分化] 烧瓶；长颈瓶，细颈瓶；酒瓶，携带瓶
1402,flatten,击败，摧毁；使……平坦；(Flatten)人名；(德)弗拉滕
1403,flatter,奉承；谄媚；使高兴
1404,flautist,横笛吹奏者（等于flutist）
1405,flavour,香味；滋味；给……调味；给……增添风趣
1406,flaw,瑕疵，缺点；一阵狂风；短暂的风暴；裂缝，裂纹；使生裂缝，使有裂纹；使无效；使有缺陷
1407,flea,跳蚤；低廉的旅馆；生蚤的动物
1408,fleece,羊毛，绒头织物；羊毛制的覆盖物；剪下羊毛；欺诈，剥削
1409,fleet,快速的，敏捷的；舰队；港湾；小河；飞逝；疾驰；掠过
1410,flexible,灵活的；柔韧的；易弯曲的
1411,flick,轻弹；忽然摇动；轻轻拂去；弹开；快速的轻打；轻打声
1412,fling,掷，抛；嘲笑；使陷入；轻蔑地投射；猛动；掷，抛；嘲弄；急冲
1413,flint,燧石；打火石；极硬的东西
1414,float,使漂浮；实行；彩车，花车；漂流物；浮舟；浮萍
1415,flock,群；棉束（等于floc）；用棉束填满
1416,flourish,兴旺；茂盛；挥舞；炫耀；华饰；夸耀；挥舞
1417,flowchart,[工业] 流程图；作业图
1418,flowerbed,花圃；花床
1419,flowerpot,花盆；花钵
1420,fluctuate,波动；涨落；动摇
1421,fluent,流畅的，流利的；液态的；畅流的
1422,fluff,绒毛；错误；无价值的东西；念错；抖松；使…起毛
1423,fluid,流动的；流畅的；不固定的；流体；液体
1424,flush,激动，洋溢；面红；萌芽；旺盛；奔流；使齐平；发红，使发亮；用水冲洗；使激动；大量的；齐平的；丰足的，洋溢的；挥霍的
1425,flute,长笛；【工程设计】(刀具的)出屑槽；用长笛吹奏
1426,flutter,飘动；鼓翼；烦扰；摆动；鼓翼；烦扰
1427,flyover,天桥；立交桥；立交马路
1428,flypast,空中分列
1429,foam,泡沫；水沫；灭火泡沫；起泡沫；吐白沫；起着泡沫流动
1430,focus,焦点；中心；清晰；焦距；使集中；使聚焦
1431,fodder,饲料；素材；喂
1432,foe,敌人；反对者；危害物
1433,foliage,植物；叶子（总称）
1434,follower,追随者；信徒；属下
1435,folly,愚蠢；荒唐事；讽刺剧
1436,foodstuff,食品，食物；粮食，食料
1437,footprint,足迹；脚印
1438,forbid,禁止；不准；不允许；〈正式〉严禁
1439,forbidden,被禁止的；严禁的，禁用的
1440,force,力量；武力；军队；魄力；促使，推动；强迫；强加
1441,forceful,强有力的；有说服力的；坚强的
1442,ford,浅滩；Ford：福特汽车公司；涉水而过
1443,fore,以前的；在前部的；前部；船头；在前面；在船头；在前；（打高尔夫球者的叫声）让开！
1444,forestry,林业；森林地；林学
1445,forge,熔炉，锻铁炉；铁工厂；伪造；做锻工；前进
1446,form,形式，形状；形态，外形；方式；表格；构成，组成；排列，组织；产生，塑造
1447,formal,正式的；拘谨的；有条理的；正式的社交活动；夜礼服
1448,format,格式；版式；开本；使格式化；规定…的格式
1449,formation,形成；构造；编队
1450,formidable,强大的；可怕的；令人敬畏的；艰难的
1451,formula,[数] 公式，准则；配方；婴儿食品
1452,forth,向前，向外；自…以后；(Forth)人名；(德)福特；(英)福思
1453,forthcoming,即将来临的；来临
1454,fortitude,刚毅；不屈不挠；勇气
1455,fortress,堡垒；要塞；筑要塞；以要塞防守
1456,fortunately,幸运地
1457,forum,论坛，讨论会；法庭；公开讨论的广场
1458,forwards,向前；今后
1459,fossil,化石；僵化的事物；顽固不化的人；化石的；陈腐的，守旧的
1460,foster,培养；养育，抚育；抱（希望等）；收养的，养育的；(Foster)人名；(英、捷、意、葡、法、德、俄、西)福斯特
1461,foundation,基础；地基；基金会；根据；创立
1462,founder,失败；沉没；倒塌；变跛；创始人；建立者；翻沙工
1463,fowl,家禽；鸟；飞禽；打鸟；捕野禽
1464,foyer,门厅，休息室；大厅
1465,fraction,分数；部分；小部分；稍微
1466,fragile,脆的；易碎的
1467,fragment,碎片；片断或不完整部分；使成碎片
1468,fragrance,香味，芬芳
1469,frail,脆弱的；虚弱的；灯心草篓；少妇；少女
1470,frame,框架；结构；[电影] 画面；设计；建造；陷害；使…适合；有木架的；有构架的
1471,frank,坦白的，直率的；老实的；免费邮寄特权；免费邮寄
1472,fraternity,友爱；兄弟会；互助会；大学生联谊会
1473,free,免费的；自由的，不受约束的；[化学] 游离的；使自由，解放；释放；自由地；免费；(Free)人名；(英)弗里
1474,freebie,免费的东西；免费赠品（尤指戏院赠券）
1475,freezer,冰箱；冷冻库；制冷工
1476,freight,运送；装货；使充满；货运；运费；船货
1477,frequency,频率；频繁
1478,freshman,新手，生手；大学一年级学生
1479,friction,摩擦，[力] 摩擦力
1480,frightened,害怕的；受惊的；受恐吓的；害怕；使吃惊；吓走（frighten的过去分词）
1481,fringe,边缘；穗；刘海；边缘的；附加的；加穗于
1482,fro,向后；向那边
1483,frosting,结霜；霜状白糖；无光泽面；去光泽；以霜覆盖；冻坏；起霜（frost的ing形式）；结霜的；磨砂的；消光的
1484,frown,皱眉；不同意；皱眉，蹙额
1485,frozen,冻结的；冷酷的；结冰（freeze的过去分词）；凝固；变得刻板
1486,frugal,节俭的；朴素的；花钱少的
1487,fruitless,不成功的，徒劳的；不结果实的
1488,frustrate,挫败；阻挠；使感到灰心；挫败的；无益的
1489,fulfil,履行；完成；实践；满足
1490,full,完全的，完整的；满的，充满的；丰富的；完美的；丰满的；详尽的；十分，非常；完全地；整整；把衣服缝得宽大；全部；完整
1491,fume,冒烟；发怒；烟；愤怒，烦恼
1492,function,功能；[数] 函数；职责；盛大的集会；运行；活动；行使职责
1493,fund,基金；资金；存款；投资；资助
1494,fundamental,基本的，根本的；基本原理；基本原则
1495,funfair,游乐场；游艺集市
1496,fungus,真菌，霉菌；菌类
1497,funnel,漏斗；烟囱；通过漏斗或烟囱等；使成漏斗形
1498,furnace,火炉，熔炉
1499,furnish,提供；供应；装备
1500,further,进一步地；而且；更远地；更远的；深一层的；促进，助长；增进
1501,fury,狂怒；暴怒；激怒者
1502,fuse,融合；熔化，熔融；保险丝，熔线；导火线，雷管
1503,fuss,小题大作；忙乱；焦燥；焦急；无事自扰；大惊小怪，大惊小怪的人；小题大作；忙乱
1504,futile,无用的；无效的；没有出息的；琐细的；不重要的
1505,gadget,小玩意；小器具；小配件；诡计
1506,galaxy,银河；[天] 星系；银河系；一群显赫的人
1507,gallop,疾驰；飞奔；飞驰；急速进行；急急忙忙地说
1508,gallows,绞刑；绞刑架；承梁
1509,gamble,赌博；孤注一掷；投机；打赌；赌博；冒险；打赌
1510,gang,群；一伙；一组；使成群结队；结伙伤害或恐吓某人
1511,gaol,监禁；监狱
1512,gaoler,监狱看守；监狱长
1513,garlic,大蒜；蒜头
1514,garment,衣服，服装；外表，外观；给…穿衣服
1515,garrison,要塞；卫戍部队；驻防；守卫
1516,gaseous,气态的，气体的；无实质的
1517,gash,很深的裂缝；砍得很深的伤口；划开；砍入很深；（使）负深伤
1518,gasoline,汽油
1519,gasp,喘气；喘息；渴望；喘气
1520,gateway,门；网关；方法；通道；途径
1521,gather,收集；收割；使…聚集；使…皱起；聚集；衣褶；收获量
1522,gathering,聚集；集会；收款；聚集（gather的ing形式）
1523,gauze,纱布；薄纱；薄雾
1524,gaze,凝视；注视
1525,gear,齿轮；装置，工具；传动装置；适合；搭上齿轮；开始工作；好极了
1526,gem,宝石，珍宝； 精华；受人重视者；点缀； 用宝石装饰； 饰以宝石；最佳品质的
1527,gender,性；性别；性交；生（过去式gendered，过去分词gendered，现在分词gendering，第三人称单数genders，形容词genderless）
1528,gene,[遗] 基因，遗传因子
1529,general,一般的，普通的；综合的；大体的；一般；将军，上将；常规
1530,generalize,概括；推广；使一般化
1531,generator,发电机；发生器；生产者
1532,generous,慷慨的，大方的；宽宏大量的；有雅量的
1533,genius,天才，天赋；精神
1534,genocide,种族灭绝；灭绝整个种族的大屠杀
1535,genre,类型；种类；体裁；样式；流派；风俗画；风俗画的；以日常情景为主题的
1536,genuine,真实的，真正的；诚恳的
1537,geology,地质学；地质情况
1538,geometric,几何学的；[数] 几何学图形的
1539,geopolitics,地缘政治学；地理政治论
1540,germ,[植] 胚芽，萌芽；细菌；萌芽
1541,gerund,动名词
1542,gesture,姿态；手势；作手势；用动作示意
1543,ghetto,犹太人区；贫民区；使集中居住
1544,giant,巨人；伟人；[动] 巨大的动物；巨大的；巨人般的
1545,gigantic,巨大的，庞大的
1546,giggle,傻笑；咯咯地笑；吃吃的笑
1547,gild,镀金；虚饰；供给钱；(Gild)人名；(俄)希尔德
