序号,核心词汇,简要解释
1376,path,道路；小路；轨道
1377,macrophage,[组织] 巨噬细胞
1378,fugacious,无常的；短暂的；易逃逸的
1379,quantitative,定量的；量的，数量的
1380,pretentious,自命不凡的；炫耀的；做作的
1381,subordinate,下属，下级；部属，属下；从属的；次要的；使……居下位；使……服从
1382,vacuum,真空；空间；真空吸尘器；真空的；利用真空的；产生真空的；用真空吸尘器清扫
1383,promiscuous,混杂的；杂乱的；偶然地；胡乱地
1384,germination,发芽；发生；伟晶作用
1385,despair,绝望；令人绝望的人或事；绝望，丧失信心
1386,avuncular,伯父的；叔伯的；慈祥的
1387,annual,年度的；每年的；年刊，年鉴；一年生植物
1388,outlast,比…长久；从…中逃生
1389,agreement,协议；同意，一致
1390,inject,注入；注射
1391,modify,修改，修饰；更改
1392,finch,雀科鸣鸟；雀类
1393,impregnable,无法攻取的；不受影响的；要塞坚固的；不可受孕的
1394,halve,二等分；把……减半；(Halve)人名；(芬)哈尔韦
1395,illuminate,阐明，说明；照亮；使灿烂；用灯装饰
1396,treachery,背叛；变节；背叛行为
1397,enrage,激怒；使暴怒
1398,spore,孢子；长孢子
1399,competitive,竞争的；比赛的；求胜心切的
1400,appraise,评价，鉴定；估价
1401,energy,[物] 能量；精力；活力；精神
1402,residential,住宅的；与居住有关的
1403,exterior,外部的；表面的；外在的；外部；表面；外型；外貌
1404,glorious,光荣的；辉煌的；极好的
1405,parch,烤，烘；使干透
1406,deluge,洪水；泛滥；暴雨；使泛滥；压倒
1407,temerity,鲁莽，冒失；蛮勇
1408,meritorious,有功绩的；有价值的；值得称赞的
1409,vaccinate,接种疫苗；被接种牛痘者
1410,quantity,量，数量；大量；总量
1411,nominee,被任命者；被提名的人；代名人
1412,convergence,[数] 收敛；会聚，集合
1413,impeccable,无瑕疵的；没有缺点的
1414,submarine,潜水艇；海底生物；海底的；水下的；用潜水艇攻击
1415,frowzy,不整洁的（等于frowsy）；有臭味的；霉臭的
1416,integrate,使…完整；使…成整体；求…的积分；表示…的总和；整合的；完全的；一体化；集成体
1417,outlive,比…活得长；比…经久；经受住；渡过…而存在
1418,cardinal,红衣主教；枢机主教；鲜红色；【鸟类】(北美)主红雀；主要的，基本的；深红色的
1419,halcyon,宁静的；平稳的；翡翠鸟；神翠鸟
1420,consistency,[计] 一致性；稠度；相容性
1421,feasible,可行的；可能的；可实行的
1422,supersede,取代，代替；紧接着……而到来
1423,stanza,演出期；局；场；诗的一节
1424,absurd,荒谬的；可笑的；荒诞；荒诞作品
1425,intermediate,起媒介作用；中间的，中级的；[化学] 中间物；媒介
1426,secant,割的；切的；交叉的；割线；正割
1427,penchant,嗜好；倾向
1428,badger,獾；獾皮；（大写）獾州人（美国威斯康星州人的别称）；<动><澳>毛鼻袋熊；纠缠不休；吵着要；烦扰
1429,becalm,使安静；使停滞；因无风而使停航
1430,vacuous,空的；空虚的；空洞的；无意义的
1431,euphemism,委婉语；委婉说法
1432,permutation,[数] 排列；[数] 置换
1433,cataract,[眼科] 白内障；大瀑布；暴雨，洪水；奔流；倾注
1434,tantrum,发脾气；发怒
1435,pheromone,信息素（用于生化领域）；费洛蒙（昆虫分泌以刺激同种昆虫之化合物质）
1436,extinct,灭绝的，绝种的；熄灭的；使熄灭
1437,precipice,悬崖；绝壁；险境
1438,complex,复杂的；合成的；复合体；综合设施
1439,contestant,竞争者；争辩者
1440,intercept,拦截；截断；窃听；拦截；[数] 截距；截获的情报
1441,berate,严责；申斥
1442,genotype,基因型；遗传型
1443,irrelevant,不相干的；不切题的
1444,beneficiary,[金融] 受益人，受惠者；封臣；拥有封地的；受圣俸的
1445,influential,有影响的；有势力的；有影响力的人物
1446,aggrieve,使悲痛；冒犯；侵害…的合法权利
1447,proxy,代理人；委托书；代用品
1448,electron,电子
1449,washout,冲刷；失败者
1450,reptile,爬虫类的；卑鄙的；爬行动物；卑鄙的人
1451,perspire,流汗；分泌；渗出
1452,repress,抑制；镇压（叛乱等）；约束
1453,catalogue,目录；（美）大学情况一览；把…编入目录
1454,deter,制止，阻止；使打消念头；(Deter)人名；(德)德特尔
1455,complicity,共谋；串通；共犯关系
1456,idealist,空想家，理想主义者；唯心主义者；理想主义的；唯心主义的
1457,anesthetic,麻醉的；感觉缺失的；麻醉剂，麻药
1458,verdant,青翠的；翠绿的；没有经验的；不老练的；(Verdant)人名；(法)韦尔当
1459,allocate,分配；拨出；使坐落于
1460,translucent,透明的；半透明的
1461,divide,划分；除；分开；使产生分歧；[地理] 分水岭，分水线
1462,lurid,可怕的，耸人听闻的；火烧似的；苍白的；血红的；华丽而庸俗的
1463,optimism,乐观；乐观主义
1464,reckless,鲁莽的，不顾后果的；粗心大意的；(Reckless)人名；(英)雷克利斯
1465,mercurial,水银的；水星的；墨丘利神的；雄辩机智的；活泼善变的；汞剂；水银剂
1466,relapse,故态复萌；旧病复发；再度堕落；再陷邪道；复发，再发；故态复萌；回复原状
1467,apothecary,药剂师；药师；药材商
1468,rampant,猖獗的；蔓延的；狂暴的；奔放的；(Rampant)人名；(法)朗庞
1469,scholastic,学校的；学者的；学术的（等于scholastical）；学者；学生；墨守成规者；经院哲学家
1470,saponaceous,圆滑的；肥皂似的；口齿伶俐的
1471,assonant,类韵的；谐音的
1472,arbitrary,[数] 任意的；武断的；专制的
1473,proportion,比例，占比；部分；面积；均衡；使成比例；使均衡；分摊
1474,crass,愚钝的；粗鲁的；非常的；(Crass)人名；(英)克拉斯
1475,botanical,植物学的；植物性药材
1476,urine,尿
1477,grief,悲痛；忧伤；不幸
1478,annihilation,灭绝；消灭
1479,audible,听得见的
1480,bigamist,重婚者
1481,metal,金属；合金；以金属覆盖；金属制的
1482,humane,仁慈的，人道的；高尚的
1483,catholicity,普遍性；宽容
1484,acoustic,声学的；音响的；听觉的；原声乐器；不用电传音的乐器
1485,engender,使产生；造成
1486,idealize,理想化；形成思想
1487,disorient,使…迷惑；使…失去方向感
1488,evoke,引起，唤起；博得
1489,mainstream,主流
1490,belief,相信，信赖；信仰；教义
1491,discontinue,停止；使中止
1492,nucleon,[高能] 核子
1493,sensitivity,敏感；敏感性；过敏
1494,dignify,使高贵；增威严；授以荣誉
1495,dividend,红利；股息；[数] 被除数；奖金
1496,prolong,延长；拖延
1497,diplomatic,外交的；外交上的；老练的
1498,refugee,难民，避难者；流亡者，逃亡者
1499,resourceful,资源丰富的；足智多谋的；机智的
1500,economic,经济的，经济上的；经济学的
1501,electrode,顽皮雷弹
1502,difference,差异；不同；争执
1503,nauseous,令人作呕的；厌恶的
1504,protract,绘制；延长；伸展
1505,inebriate,灌醉；使陶醉；使兴奋；酒醉的；醉醺醺的；陶醉的；酒鬼；醉汉
1506,myopia,[眼科] 近视；目光短浅，缺乏远见
1507,dour,严厉的；顽强的；阴沉的；不爱讲话的；(Dour)人名；(法)杜尔
1508,innovative,革新的，创新的；新颖的；有创新精神的
1509,penumbra,半影
1510,canon,标准；教规；正典圣经；教士
1511,volt,伏特（电压单位）；环骑；闪避
1512,tangible,有形的；切实的；可触摸的；有形资产
1513,stability,稳定性；坚定，恒心
1514,autopsy,验尸；[病理][特医] 尸体解剖；[病理][特医] 尸体剖检
1515,foreordain,注定；预定命运
1516,corpse,尸体
1517,midpoint,中点；正中央
1518,quandary,困惑；窘境；为难
1519,transmit,传输；传播；发射；传达；遗传
1520,emit,发出，放射；发行；发表
1521,atonement,赎罪；补偿，弥补
1522,altar,祭坛；圣坛；圣餐台
1523,hoary,久远的，古老的；灰白的
1524,isothermal,等温的；等温线的；等温线
1525,corpulent,肥胖的
1526,interrupt,中断；打断；插嘴；妨碍；中断
1527,immediate,立即的；直接的；最接近的
1528,complication,并发症；复杂；复杂化；混乱
1529,grandeur,壮丽；庄严；宏伟
1530,altruist,爱他主义者；利他主义者
1531,genetic,遗传的；基因的；起源的
1532,canny,精明的，谨慎的；节约的；(Canny)人名；(英)坎尼
1533,economical,经济的；节约的；合算的
1534,wean,使断奶；使断念；使放弃；（苏格兰）幼儿
1535,latest,最迟地；最后地；最新的事物；最新的，最近的；最迟的，最后的
1536,altruism,利他；利他主义
1537,munificence,慷慨给与；宽宏大量
1538,curve,曲线；弯曲；曲线球；曲线图表；弯；使弯曲；弯曲的；曲线形的
1539,antagonism,对抗，敌对；对立；敌意
1540,convoluted,复杂的；费解的；旋绕的；盘绕；缠绕（convolute的过去分词）
1541,polyglot,通晓数种语言的人；用通晓数种语言记载的书；通数国语言，数国语言的
1542,antagonist,敌手；[解剖] 对抗肌；[生化] 拮抗物；反协同试剂
1543,opaque,不透明的；不传热的；迟钝的；不透明物；使不透明；使不反光
1544,initiate,开始，创始；发起；使初步了解；开始；新加入者，接受初步知识者；新加入的；接受初步知识的
1545,inexplicable,费解的；无法说明的；不能解释的
1546,glucose,葡萄糖；葡糖（等于dextrose）
1547,perilous,危险的，冒险的
1548,soporific,催眠剂；安眠药；催眠的；想睡的
1549,ingredient,原料；要素；组成部分；构成组成部分的
1550,pithy,有髓的，多髓的；精练的；简洁有力的
1551,frugal,节俭的；朴素的；花钱少的
1552,abbey,大修道院，大寺院；修道院中全体修士或修女
1553,refract,使折射
1554,disclose,公开；揭露
1555,comestibles,食物；可吃的，可食的
1556,undersell,抛售；以低于市价售出
1557,arrear,欠款，逾期债款；待完成的工作
1558,sumptuous,华丽的，豪华的；奢侈的
1559,mendacious,虚假的；说谎的
1560,gaiety,快乐，兴高采烈；庆祝活动，喜庆；（服饰）华丽，艳丽
1561,bisect,平分；二等分
1562,alcohol,酒精，乙醇
1563,syndrome,[临床] 综合症状；并发症状；校验子；并发位
1564,mediator,调停者；传递者；中介物
1565,radius,半径，半径范围；[解剖] 桡骨；辐射光线；有效航程
1566,invective,谩骂的；恶言的；恶言漫骂
1567,tonic,补药；主调音或基音；滋补的；声调的；使精神振作的
1568,loquacious,饶舌的，多话的
1569,legacy,遗赠，遗产
1570,intrepid,无畏的；勇敢的；勇猛的
1571,egoism,利己主义，自我主义
1572,trestle,[交] 栈桥，高架桥；支架，搁凳
1573,switch,转换；用鞭子等抽打；开关；转换；鞭子
1574,probation,试用；缓刑；查验
1575,bulwark,壁垒；保障；防波堤；保护；筑垒保卫
1576,fluctuate,波动；涨落；动摇
1577,slothful,怠惰的，懒惰的；迟钝的
1578,rectitude,公正；诚实；清廉
1579,gyrate,旋转；旋涡状的
1580,zephyr,和风；西风；轻薄织物
1581,furbish,磨光；恢复；更新
1582,artery,动脉；干道；主流
1583,equivocate,说模棱两可的话；支吾， 躲闪；推诿；含糊其词
1584,irreverent,不敬的，无礼的
1585,pedagogy,教育；教育学；教授法
1586,prelude,前奏；序幕；前奏曲；成为…的序幕；演奏…作为前奏曲
1587,tedious,沉闷的；冗长乏味的
1588,tarnish,晦暗，无光泽；污点；玷污；使……失去光泽；使……变灰暗
1589,kernel,核心，要点；[计] 内核；仁；麦粒，谷粒；精髓
1590,factual,事实的；真实的
1591,venial,可原谅的；（罪过）轻微的；可宽恕的
1592,interrogate,审问；质问；[计] 询问
1593,endemic,地方性的；风土的；地方病
1594,degree,程度，等级；度；学位；阶层
1595,verity,真实；真理；事实；真实性
1596,sonorous,响亮的；作响的；能发出响亮声音的
1597,crystallization,结晶化；具体化
1598,bug,臭虫，小虫；故障；窃听器；烦扰，打扰；装窃听器
1599,ratiocination,推理；推论
1600,monocracy,独裁政治
1601,reversible,可逆的；可撤消的；可反转的；双面布料
1602,beget,产生；招致；引起；当…的父亲
1603,swift,褐雨燕；快的；迅速的；敏捷的；立刻的；迅速地
1604,inflammable,易燃的；易怒的；易激动的；易燃物
1605,hydrate,水合物；氢氧化物；使成水化合物
1606,demur,反对；抗辩；提出异议；异议；反对
1607,aroma,芳香
1608,incommodious,不便的；狭窄的
